State,Year,totalSBLoans_1mil,cpi_1990,totalSBLoans_1mil_cpiadj,asset_cpiadj,equity_cpiadj,all_loans_cpiadj,ag_loans_cpiadj,real_estate_loans_cpiadj,ci_loans_cpiadj,consumer_loans_cpiadj,credit_card_loans_cpiadj,dollarloans_ci_LT1M_cpiadj,dollarloans_ag_bus_LT500K_cpiadj,sb1mil_loanRatio
21,2016,2463251,183.7774361808,1340344.63163185,55343478.7126894,6333374.16276945,34469095.8461296,313707.317030455,23058653.1443578,5942154.12458754,2989087.7319723,429564.503383768,1509382.9065071,202319.907693682,0.225565443697556
21,2017,2519387,186.865346682,1348236.60177475,55972936.837663,6332941.69996934,35090697.1309828,311162.448555015,23430442.3457101,6056461.62594005,3034591.23137924,433333.233583971,1517627.57545864,206542.170860781,0.222611267939056
21,2018,2562532,192.22,1333124.54479243,55960849.2889454,6287098.42487886,35951809.4324566,305751.913273779,23795581.2357672,6437715.40560514,3143015.69409973,471308.775357391,1552499.6766074,198664.169607309,0.207080378798931
22,2005,3952218,148.2347606502,2666188.40457153,58169375.1621684,5725244.51461156,34727169.9513662,341150.191536002,21631816.335028,6412577.17242754,4823542.81301792,544470.174834463,2641928.00110777,252475.537894558,0.415774864439132
22,2006,4243508,154.4335307984,2747789.27740734,72403295.9374928,7972272.31600996,38330876.3187013,320867.795885365,24003831.7433253,6996227.82932061,5153535.85975047,565456.371684116,2769414.87152016,228497.694060184,0.39275297266501
22,2007,4462241,158.5920586446,2813659.79995237,75167503.3916427,8474768.67007629,39564523.9205495,331158.948149919,24547198.4213415,7564625.34704748,5077511.91831413,603107.561344632,2729671.84625802,232482.349182746,0.371949656574937
22,2008,3963743,166.4201201124,2381769.10179063,74998003.814909,8663244.26142985,42089044.8949309,319828.794887044,25180673.4232922,8408076.98793869,6474313.13237057,487734.806423936,3025156.11718365,208361.95343197,0.283271562000117
22,2009,2770650,164.3745129502,1685571.53434086,75916025.0207711,8577893.96961024,42072869.5553546,322984.754158327,27319000.6834471,7699616.74746717,5807414.50359602,257524.300279125,2883442.56751399,201810.269835541,0.218916290203059
22,2010,2605413,166.2180911258,1567466.56296764,73846496.7594707,8826532.35143805,39729808.9124955,331555.617741612,26365004.8260435,6676727.31328696,4927626.88940889,234669.978142812,2319559.44266803,194168.999611796,0.234765700232855
22,2011,2993233,172.0395699358,1739851.4778414,73303368.7247896,8722381.57321688,37685092.6756656,333991.731441366,23570241.4550756,6823420.59676978,5387737.53597196,868544.136789565,2093972.64069793,189084.259265863,0.254982300030727
22,2012,3263497,174.8848853416,1866082.93428301,73683996.5875325,8935601.05410071,39676872.0171078,344251.648418492,22213732.7934302,7638163.30032503,7584026.31675947,2759344.11762087,2001915.20244261,189798.796139655,0.244310426592162
22,2013,3440297,177.8855510292,1933994.62749803,72539357.8335008,8104253.79216064,38455597.4824157,341217.602359153,22776657.5056076,7572499.14331712,5665885.99432676,1640107.26476386,1935376.62427903,176185.642947331,0.255397140481002
22,2014,3506485,181.548176264,1931434.98996157,71583109.8155182,8248595.3379671,39670836.0553216,344078.188746026,23195840.3074018,8110875.29060869,5487068.82537914,1183691.97295905,1979515.76853771,169896.020390336,0.238129045356907
22,2015,3578155,181.8741852284,1967379.26028727,73457552.2516293,8481782.65638905,41710012.6434683,360369.77332867,24180849.0530344,8545542.21027956,5764729.13503099,1146916.28560778,2025742.89891009,176446.795372141,0.230222870811016
22,2016,3801874,183.7774361808,2068738.18625901,74030049.5200835,8491156.76954364,43788235.739119,386184.302386664,25646122.4868039,9019406.05518426,5687081.99997574,1084158.33341132,2194043.39200986,176583.288604579,0.229365234650892
22,2017,3570634,186.865346682,1910805.86283147,73121970.1013488,8430888.39482272,43420613.8382213,376795.92990679,25661971.3732931,8588886.61082848,5616615.38909462,1049506.27851371,2070307.49019974,174969.809419994,0.222474221562363
22,2018,3572483,192.22,1858538.65362605,70569485.1984544,8183876.61925381,41930060.9221487,357920.553709514,24971999.0485726,8154897.63340075,5194930.38466815,956970.40147726,2045144.85210317,168222.62667754,0.227904596375786
23,2005,1542505,148.2347606502,1040582.51467748,18203024.3624643,2153256.39985362,12731399.7783875,85473.6717018733,9111787.44574109,1838892.65319335,1189713.93349812,7622.71758704716,699398.334842409,65086.4632250335,0.565874529364424
23,2006,1552176,154.4335307984,1005077.06582597,18693563.8761951,2161086.63233543,13351705.6640319,89117.6384332567,9542852.56069895,2032265.98215882,1174996.66368186,44828.928420024,820454.903931571,63795.3737172208,0.494559804006709
23,2007,1610433,158.5920586446,1015456.26796417,18761004.4344228,2167461.65312115,13310506.1143685,91625.4505976837,9644699.4830253,1903626.62714274,1146259.93484688,41512.882157695,796133.569241086,64571.6952046228,0.533432477506539
23,2008,1514990,166.4201201124,910340.648099988,28235820.6975309,2706733.07570526,12310969.3561491,77397.9042004296,9038350.8549007,1782230.46608478,904373.192339802,15967.0200866125,700400.289152278,54940.9922126591,0.510787277753046
23,2009,1163419,164.3745129502,707785.519250468,35452013.5469748,3384790.20736777,13421263.5007833,72157.466949951,9340057.19292756,1698641.79927778,793863.872135176,14596.0102642125,639879.160201262,48313.4313641432,0.416677323936924
23,2010,1079869,166.2180911258,649669.956312226,24697564.685527,2900822.91564397,12766277.170414,71341.7768700993,9070590.71234739,1520836.91491105,760914.850728569,13291.7602906293,624023.227266994,43247.4557019509,0.427179239235012
23,2011,1086897,172.0395699358,631771.516521227,24519624.9032851,2818853.86783079,11982631.2515889,69204.6861191952,8569625.79895077,1507912.61768301,680385.851419979,13377.6315351218,598466.255615173,40942.997258383,0.418970906611272
23,2012,1092842,174.8848853416,624892.1957237,24726446.3904543,2784008.37700802,12008552.3957213,77885.9598213734,8665521.7187371,1576684.25330972,635307.775140728,14278.4250597394,547821.006913353,44021.1072141664,0.39633312403035
23,2013,1165780,177.8855510292,655353.958348555,26279938.1616544,2650259.0397781,14431429.1432982,80951.5107267096,8716324.58677496,1591992.40311548,3570917.63191425,3014919.65373102,596308.384422964,44271.7703106579,0.411656460838662
23,2014,1197772,181.548176264,659754.355371903,26125623.4313268,2757704.03149703,14527744.6520541,77086.3183693635,8897857.0155087,1772541.87018934,3443231.29806467,2928074.16460381,580881.831725406,44448.9242659721,0.372208051311888
23,2015,1272651,181.8741852284,699742.516180506,18144722.2704461,2092938.81443949,12367702.6651465,74073.1838219096,9201178.24595604,1898582.55866447,587404.938592708,112867.864477894,617340.239659762,44641.1104734744,0.368560488974854
23,2016,1265618,183.7774361808,688668.873775607,19251590.2745836,2226544.15375399,13111903.1922367,72898.0609454018,9616412.19768286,2123922.80865088,608381.005696089,122289.396709818,624766.652820948,46028.9925639014,0.324243833613261
23,2017,1215693,186.865346682,650571.666489249,19477013.3279095,2273540.62240729,13410078.0833194,70089.2706144228,10060411.6466675,2068957.90263846,604924.912654901,117456.254962823,635090.153541934,44270.4730110735,0.314444129413944
23,2018,1219444,192.22,634400.166475913,19791549.1614959,2270465.85418987,13713705.4931113,70372.3950741989,10298836.8101263,2023931.36080306,596726.618720759,120996.929178118,662619.543167176,47978.2635322598,0.313449447329179
24,2005,4593027,148.2347606502,3098481.74601805,90852958.8568982,8993693.18724168,58309733.0849383,83441.2633405162,41580441.3409221,9048554.95303087,4785193.87785529,70532.3337621738,2829975.28583069,35972.2556384772,0.342428350394247
24,2006,5368481,154.4335307984,3476240.53678349,93000664.7932748,9073711.66366863,60894991.0036423,88826.5415601539,43997353.6312259,9405838.77781805,4527057.61535371,73874.8909663873,2563574.37589806,43022.433430239,0.369583257686871
24,2007,6040036,158.5920586446,3808536.22282282,96647209.6626863,9490978.06882805,63174124.3688654,76664.7993446648,44856670.2884605,10349877.284673,5002812.03358668,208109.876744194,2803094.91807625,35000.8655581546,0.367978877243582
24,2008,5306195,166.4201201124,3188433.58388168,471070003.326136,48107347.1257683,288636968.007044,326984.723998938,177390449.319844,61077133.2290722,27610402.5372875,1569546.02508436,5640257.33324336,86069.9578559968,0.0522033929117684
24,2009,3332791,164.3745129502,2027559.46781708,100170633.045519,11233523.9631927,62959453.1988509,62953.0685751349,42825140.0179182,12668779.6026981,4923213.04764186,263956.173483894,2503785.17602275,26024.1185671073,0.160043787278869
24,2010,2841401,166.2180911258,1709441.48182373,102278472.471629,12439021.4886209,61714492.2648334,101751.902808901,41888003.5329506,10846749.3610755,6738698.09197545,484930.857550794,2551516.39129039,31959.8257699812,0.157599426788473
24,2011,3122021,172.0395699358,1814711.00001299,94868099.9178117,11866014.1938255,57637842.9069469,94921.0238691017,37951889.1457305,10639391.2151165,6387721.14262342,676354.469996559,2267170.76418701,25004.069159224,0.170565304284952
24,2012,3215773,174.8848853416,1838794.12661573,95774248.7911497,11924883.7655232,59622813.0972148,92060.4202945485,37073120.9048075,11526902.0546896,7882215.01085097,2027373.06216463,2157841.22362665,21790.9965160985,0.159521970247647
24,2013,3509252,177.8855510292,1972758.31549913,91181200.8063466,11074297.0653756,57978340.8908331,81499.4556745002,35895254.323967,11443010.7906221,6398304.40010941,1275937.91883018,2045927.36318969,20546.5364390291,0.172398536678465
24,2014,3596004,181.548176264,1980743.66485006,91755410.0353866,11223922.152087,57150370.1848475,78600.8380504064,34234511.2209774,11957776.4623109,6335526.39047167,1086365.50488181,2014607.56866521,21088.2796038981,0.165644814576779
24,2015,3884020,181.8741852284,2135553.20955659,97026784.793152,11679489.9595139,60021872.8895552,78692.0071785993,34133593.7737087,12731430.9055416,8019355.26419421,2482249.48292216,2068953.84256248,20848.411370847,0.167738663894178
24,2016,4015881,183.7774361808,2185187.19351878,100188055.26741,11982034.1348065,62564569.0759848,72276.3746225903,35595410.0999967,13054147.0208288,8113895.25921408,2464474.71053532,2055710.90491513,18981.4676851999,0.167394100130186
24,2017,3878342,186.865346682,2075474.16835932,101790601.518344,12084403.2636799,64044454.7009828,73694.7434946643,36191956.0095813,13525558.7591437,8381420.2514457,2439564.01179414,2056655.82420411,19130.7906718608,0.15344831258496
24,2018,4038329,192.22,2100889.08542295,100196140.639089,11972085.8266505,63111294.2871252,67200.7582573384,35144189.1861349,13620354.8622484,8426079.30196344,2430963.93737104,2043360.88256574,18724.8323300503,0.154246281148371
25,2005,5084973,148.2347606502,3430351.27367957,223276453.664719,21539235.9232306,92968514.8269386,79479.8944767623,61684512.4800895,13376518.2361932,10176073.8009087,618046.278303887,3554090.14795693,15325.5934406358,0.256445751660397
25,2006,5995133,154.4335307984,3882015.10967598,221970779.889241,20592807.9630012,99060173.2232738,99639.0793311124,65368686.846461,14133173.9839758,9759450.87671622,802344.90240246,3498730.74222301,15920.5162823711,0.274673977273429
25,2007,6302973,158.5920586446,3974330.77915003,228002270.948318,21749303.0944728,102112181.782422,101319.386575141,66596671.7137931,14526271.5537611,9353899.40764478,748357.591044342,3639494.84977275,24277.0839321301,0.273596067954616
25,2008,5471476,166.4201201124,3287749.09927031,241807055.954898,24872625.0295484,104079237.41214,66691.5319088819,66763469.350014,14681472.9831802,9038285.63401591,537127.829467812,3352148.28650096,13140.115968849,0.223938640423676
25,2009,3693542,164.3745129502,2247028.40708585,252440554.895462,25164134.0182583,100891823.432439,70387.2668315487,68063266.9568299,14119830.6728493,8171044.25401407,583108.904949802,3338613.44202791,14181.4528454942,0.159139897577285
25,2010,3513687,166.2180911258,2113901.66750304,267083502.16569,30120546.6765017,101924353.965023,65431.4423782278,69912124.4940669,13904864.6691798,8622392.41579209,464990.686656835,3437629.28249706,11949.8571516707,0.152026051155212
25,2011,3723039,172.0395699358,2164059.699399,277861891.252474,32052432.3786833,103370927.195089,62104.6321005701,69241199.1270637,15280145.5483153,8333162.18341117,482904.77560527,3377807.3534907,8247.30656579474,0.141625594635621
25,2012,4145025,174.8848853416,2370144.79090265,290963309.564938,33483110.6661602,107952359.783822,94279.8832719635,70781088.4100138,17116616.8321244,8358750.87090041,782033.16518478,3209653.65544026,8629.32332502527,0.138470400672542
25,2013,4266525,177.8855510292,2398466.30337033,302914919.877109,32236329.8775669,112962029.79285,64501.0838922825,70213632.9701909,18154747.393945,8338828.32705545,714174.755395289,3392758.32160663,8260.58534067436,0.132112347879336
25,2014,4501940,181.548176264,2479749.50376448,338318571.749951,34164304.24624,119871013.38858,68293.7991992261,73305681.8288627,20869140.033417,9115291.98615901,661682.008872061,3486105.20742422,7874.17986001276,0.118823751232382
25,2015,4902693,181.8741852284,2695650.83898143,350856659.565295,34115644.5834233,125882537.394838,74932.5193118941,72281026.6219413,23577472.8405896,12372748.2380133,3684374.30819109,4018203.37647112,7721.19347170689,0.114331627363419
25,2016,5013628,183.7774361808,2728097.69479404,332266497.620034,35587809.0179217,134960403.040525,56291.0963592821,77241856.9702116,25836960.3787607,13154907.378741,3911105.54266929,4218820.92342424,6750.80450108526,0.105588956858744
25,2017,4763927,186.865346682,2549390.28802759,314648416.202358,34852621.9435301,138808726.774254,61217.7631750435,80225860.3103345,26492129.5258958,12761735.6337559,3289849.96093063,4295518.78301428,7055.64239308446,0.0962319879017498
25,2018,4833610,192.22,2514623.86848403,319810195.026809,35002310.6794687,142496651.648137,60304.0951091038,83374273.6085406,27388789.2829402,13037761.253574,3402247.42727208,4240616.90476697,7872.46260853008,0.0918121587086847
26,2005,11226992,148.2347606502,7573791.70091766,153680197.839188,16852660.8892576,101935528.315707,363445.523254966,69035661.6893904,21512626.8892691,7460458.736934,978596.964314892,5592352.94231925,222077.024024,0.352062616058089
26,2006,11541962,154.4335307984,7473740.92940157,153893779.243821,16385441.6634022,103301297.042868,334278.774911937,71027939.499073,22112617.748453,6540586.70922964,758750.157082663,5234283.78302464,195650.55882247,0.337985353630256
26,2007,11376492,158.5920586446,7173431.06409532,161636784.674911,17313423.5810601,105485064.997816,331456.289194452,70032862.0832833,24028846.9595277,7211007.92983271,971444.716861041,5085629.50381436,197735.7516342,0.298534135914956
26,2008,9856779,166.4201201124,5922828.91836801,158115949.910083,16403473.1171012,100326945.207407,325415.868185924,64131586.9203046,25583371.9904651,6826724.38950072,977960.493394368,5074262.47290128,177542.294631907,0.231510878260123
26,2009,6990456,164.3745129502,4252761.49844342,159689689.287584,14703486.5600934,96675979.0760744,325364.333733792,63424091.4193941,23250188.1886871,7043365.93826098,741325.045155947,4305930.00354237,163273.584389944,0.182912992528495
26,2010,6874420,166.2180911258,4135783.26729621,145832301.523807,14969234.5762713,85652264.5314051,273644.384190814,54918466.0862547,19890537.3401232,7976422.79728956,769608.729506197,3951045.5328845,150832.760279511,0.20792717645458
26,2011,7618209,172.0395699358,4428172.54358569,139586338.51038,14227455.9771593,78761413.0556637,237896.20315112,47595079.0792122,19656657.3798402,7587883.13685933,868312.02071075,3416938.20498265,126369.222949709,0.225275969256462
26,2012,7703833,174.8848853416,4405087.94396509,140343334.424725,14600136.4877576,79838606.1558216,247230.038517314,44737248.9977247,21616755.4300474,7309916.04714088,902999.867106896,3332358.56916896,137100.666732633,0.203781180678114
26,2013,7362479,177.8855510292,4138885.34363954,137884321.032869,14342382.8034763,77820808.6767379,241024.401974041,41576653.9558191,21983633.8327822,7152791.76439097,889086.463737688,3267982.16765902,124170.886984237,0.188271210079364
26,2014,7110133,181.548176264,3916389.10746244,139442764.424788,15280410.8537872,78750990.8702168,246550.961444598,40111683.0391432,23346932.3449684,7716696.51551898,973410.062565109,3309619.58570798,130359.165154757,0.167747481750273
26,2015,7548892,181.8741852284,4150612.13361314,148295099.319565,16188400.0562873,84945915.3940822,270056.630233649,41960624.4326396,24842820.167922,9055619.21783297,1714574.50866951,3395964.4334608,143899.540421325,0.167074917644518
26,2016,7635803,183.7774361808,4154918.6661239,154591773.025177,17047667.7305087,90760960.6250731,281662.522114743,44978080.4892071,25926238.7585463,9589541.06918239,1821090.5607322,3379919.74551968,143363.18270713,0.160259214798532
26,2017,7565087,186.865346682,4048416.2175205,158466182.809359,17486897.6337641,93310452.2975664,264518.352927398,47388794.9629049,26421121.5570895,9398535.14077686,1806870.70806672,3371312.89108011,142124.534893073,0.15322650890398
26,2018,7215919,192.22,3753989.69930288,157938374.224227,17150011.7190378,94952400.3728658,239481.304143018,47989879.9121736,26743535.9920092,9566627.597019,1948821.4597384,3364219.94132357,131051.327363445,0.140369983252198
27,2005,4293045,148.2347606502,2896112.20820911,91936646.2318951,8932269.3381204,66266197.1053788,1956922.01368936,42004414.2417155,12123267.380052,6237376.86052121,1082074.36719039,5174243.58994395,1496236.99964217,0.238888751474249
27,2006,4560608,154.4335307984,2953120.33366218,88687816.29668,8364726.71244811,61987290.3232407,1991698.26784029,38757880.0310736,11763660.0096429,6003940.30688498,1072567.06840528,5151588.64569327,1537949.20022872,0.251037545393309
27,2007,5079625,158.5920586446,3202950.41467573,108442044.80461,9830352.99893196,80402407.2270003,2030466.46284929,55373987.5195535,12714396.1928201,6754456.97255916,1365041.3421371,5359410.22585743,1518347.14496687,0.251915259372243
27,2008,4884750,166.4201201124,2935191.96879611,95312401.486236,8823399.43449832,66060308.7438328,2028738.81887709,39737242.6019591,13856577.1237007,6972620.98771834,1581101.9841161,5222541.58989015,1397390.44560576,0.211826625189829
27,2009,3488494,164.3745129502,2122284.00704487,103273404.822914,9630512.78622904,71619018.2407357,2112639.07398741,44517650.8450622,14106039.2293558,7724390.13809591,2239763.87310729,5181240.61288185,1418050.51376179,0.150452155458935
27,2010,3255195,166.2180911258,1958387.90949437,110214481.563116,11557741.7471808,74007314.4934607,2057401.28180633,47489734.3840507,12650366.2077118,8374532.37107851,2199096.27527763,4651891.04358354,1411595.83157294,0.154808791883077
27,2011,3677675,172.0395699358,2137691.34703859,120712613.06031,12811383.8642639,75784412.1306902,1922907.37388215,47219861.5242539,13538492.0095812,8884270.69548271,2424747.87500385,4362114.09399986,1235266.69621075,0.157897300934679
27,2012,3422001,174.8848853416,1956716.26699806,156572112.462273,16603043.1885622,97422889.6597315,2247175.86480145,58526137.1416286,19088506.7123051,11519612.7862819,3057555.34940046,4782331.63341359,1273775.31973159,0.102507561041257
27,2013,3483682,177.8855510292,1958383.90461975,161476632.120561,17556651.2326971,100972506.630601,2196922.2788651,58608849.3419151,20312561.6978539,12497434.0266023,3219621.19872317,5215421.35029101,1213048.05980187,0.0964124532272391
27,2014,3328448,181.548176264,1833369.0089841,190668652.470604,19645618.6898491,114443211.345195,2398435.1090365,64162095.7465866,23633632.7256907,14499913.2056897,3617138.69723346,5640491.01630856,1287450.73882954,0.0775745747707737
27,2015,3546076,181.8741852284,1949741.24312738,160757292.991907,16248817.7118563,97981082.1794002,2604623.04036952,53665372.5018916,20956727.6691564,12182233.5121442,3244421.87485944,5533668.08292714,1394845.95334664,0.0930365309846041
27,2016,3796427,183.7774361808,2065774.27506665,167559297.478171,17039538.3242882,102258493.603321,2643014.681481,54885942.6732359,22232210.4996546,12609251.7732174,3477836.69861797,5857365.54663524,1397520.4392854,0.0929180782585135
27,2017,3938438,186.865346682,2107634.22428572,166999220.976415,16960863.7457321,102281511.944315,2587074.53691114,54289876.7642964,22427293.0395081,12648529.3369618,3834914.04393725,6001561.10702256,1370038.47219457,0.0939763091592418
27,2018,4097380,192.22,2131609.61398398,157204377.061585,16474935.0477301,98564371.92533,2530794.64023012,51914774.7912011,22294976.7554449,11771449.8484721,3827731.9298256,5988106.87942373,1319572.75302623,0.0956094118135105
28,2005,2382840,148.2347606502,1607477.21354167,31154950.4984382,3067028.84889349,20191945.7961532,333187.399731483,14561652.0441473,2824708.87400876,2040146.76704493,63646.0211489094,1783058.17913061,228296.096119552,0.569077128029968
28,2006,2457367,154.4335307984,1591213.37658716,33326936.9990581,3130052.03072415,21425098.6111847,349953.596011089,15567142.8175318,3019078.04227036,2046360.73883921,61154.0513255557,1826357.01127616,213227.264601954,0.527052747331621
28,2007,2529250,158.5920586446,1594815.03778696,33715148.6571041,3627314.12571053,22437865.7010152,385215.316097787,16399590.1751265,3184380.38822905,1991214.35943477,58970.7442039731,1858464.33395252,238677.468252363,0.500824287099035
28,2008,2431256,166.4201201124,1460914.70091353,37723335.0583642,4203765.18640878,25403461.0510548,379333.205673454,18606250.8203419,3739755.43507743,2092016.53725564,57631.4053397879,1745506.40635472,202455.860344779,0.390644448888482
28,2009,1728989,164.3745129502,1051859.54255805,35450068.5703761,3660143.14885793,23586365.0082101,370965.097844463,17678285.6824424,3251377.06458637,1692879.886237,57705.025319911,1572059.77877439,196464.251404151,0.323512014037002
28,2010,1515669,166.2180911258,911855.61675888,34508989.778764,3712866.76773074,21944371.2520465,360260.996814221,16725473.8106225,2965543.08491844,1394600.4928386,69182.8431279196,1415258.11061101,194258.351306775,0.307483516727918
28,2011,1644812,172.0395699358,956066.096081148,33820323.8305625,3701213.9393855,20456592.3595699,334558.272029206,15374676.6296761,2957890.25400793,1263219.57139466,109956.171119084,1282116.46651882,165354.470874391,0.323225682489634
28,2012,1648927,174.8848853416,942864.214239656,32744244.206269,3778742.15162202,19840527.4754226,320914.164087048,14599769.1500598,3216600.46255461,1092565.6025516,96943.1298447655,1266419.90849544,156907.202974272,0.293124441538766
28,2013,1605002,177.8855510292,902266.648816541,32595426.6808346,3628449.62576943,19572523.5424762,296701.75216765,14076213.8895745,3441934.93281354,1066190.88777765,90556.8277290861,1264312.97311726,141352.809289151,0.262139368241631
28,2014,1692941,181.548176264,932502.344467616,32174714.207781,3772675.94176668,19846924.5380262,301170.476705134,13988313.2130077,3761478.34365492,1031371.91982719,99645.7514750597,1280328.25200012,144549.437459782,0.247908470891668
28,2015,1671842,181.8741852284,919229.95993108,33186322.8110916,3869607.71671629,21029340.252886,328582.688351251,14722497.3890662,3956559.91530401,1073080.19579824,105128.135544698,1309821.43591046,148605.715163776,0.232330605275429
28,2016,1826351,183.7774361808,993784.132565239,34228967.8312975,3970517.54618523,22189921.2452082,351460.445049415,15517388.0968344,4081348.44758045,1098410.42774943,109892.509908369,1361622.80183196,148816.421650713,0.24349406705384
28,2017,1745096,186.865346682,933878.876413472,34976716.1084037,3983346.29561323,23015498.1121463,354868.58316275,16289489.4882062,4083026.37281013,1060179.15527271,111085.210393158,1409445.56391801,150410.369571803,0.228722224924237
28,2018,1845798,192.22,960252.835292894,34156953.3306483,4013925.57599631,22940960.8065587,350548.422302,16384038.2020358,3954499.79448817,1027237.38880833,106073.239473977,1480555.84538194,154956.203079814,0.242825359766438
29,2005,4667334,148.2347606502,3148609.66451306,88447211.2028054,8680324.93901688,58229834.2662053,1003298.17101157,39175747.0578077,10321603.8636172,5403103.46705331,831545.541869544,3905940.21292334,830138.212699516,0.305050426863566
29,2006,5025343,154.4335307984,3254049.15242154,90620747.3549522,8803068.30818432,61518411.6776448,1041278.74926406,41875501.7294869,10898034.1948918,5288403.58075152,846841.901362742,3939415.28327803,850895.089179131,0.298590470008509
29,2007,5307353,158.5920586446,3346543.98546753,93146558.2885441,9267017.13216295,63771858.283599,1044481.21259401,43462289.639635,11395707.8392768,5505226.32931844,979463.547615375,3931282.54379027,863673.067451475,0.293667057164561
29,2008,5091290,166.4201201124,3059299.55858784,97044685.0835095,9389320.38065395,65154605.3174191,1008931.31743859,43271685.7480267,12578088.0584507,5822725.77139552,1200291.94637148,3781985.41442679,800552.544490375,0.243224530180675
29,2009,3489086,164.3745129502,2122644.16020328,102893616.592076,9962374.37051016,65704422.2570877,1024098.51506949,44892734.9376804,12079445.5996332,5934852.12023998,1353617.20475704,3653240.52301066,813835.153892492,0.175723640848859
29,2010,3481452,166.2180911258,2094508.47162305,104163798.98873,10614355.6094436,60907959.8426329,1012352.06150901,42371967.5328773,10475672.3976129,5903269.96176218,1386126.73939631,3416252.0680595,789262.756894649,0.199940241745277
29,2011,3874948,172.0395699358,2252358.5716042,98577635.3357429,10411643.9780555,54457337.499231,1012469.8628044,37738881.8128286,9583291.21268351,4909859.861753,1212567.97295972,3093987.53905184,750625.748736788,0.235029753517581
29,2012,3912030,174.8848853416,2236917.15402317,102888460.932167,11006695.4490462,53194705.1180098,1068228.38923637,35798816.9321116,9887516.618428,4804160.47034834,1195663.51052812,2943988.32106085,753991.151094326,0.226236500058476
29,2013,4048407,177.8855510292,2275849.26182984,105743630.552718,10995032.6799833,55388607.8492967,1116085.33687616,35851539.2150842,11091912.4479665,5005687.35922856,1212416.8169091,3079261.36785468,779090.155554153,0.205180961579541
29,2014,3867131,181.548176264,2130085.29172806,108869351.969375,11678683.2157421,59019077.1344656,1176525.40639299,37125362.765632,12686582.6290942,5340980.5402572,1215574.7131928,3164793.40199265,800356.743293768,0.167900635971355
29,2015,4077455,181.8741852284,2241909.69976277,109018884.424904,11648602.8458469,62213174.6364457,1295017.00076258,38465523.0070165,13455034.9216569,6079729.46238577,1801693.10483311,3255511.29858242,853957.896635724,0.166622362024066
29,2016,4225257,183.7774361808,2299116.30492178,113701018.548845,11979394.3928777,67105736.3080481,1407663.04796741,41406477.881976,14390903.8527064,6391812.65351803,1832327.79414201,3507717.49492037,923321.896764282,0.159761772328804
29,2017,4624773,186.865346682,2474922.76236228,117908224.037341,12276424.4671257,70505268.1801926,1449556.91142679,43566933.9435348,14924972.5555061,6325783.36353409,1696152.16542606,3350905.82825386,873562.109646938,0.165824275599705
29,2018,4652856,192.22,2420588.9085423,106054097.814323,11306280.9080286,67430453.3685292,1423423.92522731,40663281.8901919,15528990.054472,6186873.61348717,1719496.1686058,3255226.88254904,871135.463748061,0.155875488364114
30,2005,694913,148.2347606502,468792.202956927,11447789.6687309,1113493.12666632,7895829.03367318,529384.54974331,5010137.21455238,1465402.84173587,774252.990614288,72421.2497809665,944720.468890887,427469.880533682,0.319906710704621
30,2006,826440,154.4335307984,535142.851249609,11861350.3891682,1149105.63193746,8282553.80334155,537908.079924644,5412738.00247148,1439229.83838398,795394.481035947,79167.0990122988,954946.812396319,428636.201011964,0.371825845307992
30,2007,1011494,158.5920586446,637796.122103899,12564822.5966649,1286114.32780248,8833058.25989754,532239.945215345,5803810.63189985,1505320.77827943,859025.327827105,117265.551969407,913330.34089133,412925.705555018,0.423694491769983
30,2008,989675,166.4201201124,594684.704789045,13608734.4185177,1353978.96563891,9630918.89722808,546761.902423378,6289996.8607507,1670738.69833259,948105.776325307,162927.993141473,891484.683551944,405636.328370421,0.355941180618217
30,2009,643376,164.3745129502,391408.612231096,13913606.9449261,1416964.94757642,9665757.92087155,584433.123904896,6573210.50655959,1542515.29441403,888100.707347383,171531.934149845,859733.067557417,420726.430752674,0.253746989510262
30,2010,724077,166.2180911258,435618.647221735,14104885.7463903,1551670.48551392,9067743.16802113,576113.785924679,6289135.11763524,1353653.52024651,809982.687836345,146994.905694543,804718.527786799,418057.657886285,0.3218095625699
30,2011,786782,172.0395699358,457326.183908506,13985909.4261715,1568402.26438329,8309302.93914601,531469.991326904,5722724.99858595,1266965.93341015,726171.444706709,130316.49727218,704122.636674326,391027.23582013,0.36096170532192
30,2012,818673,174.8848853416,468121.071984522,14247368.0928606,1617472.16759668,8248091.6006023,561607.22252184,5565550.10647135,1321493.85891713,709911.037969769,130546.610555605,683337.187923885,403693.250787376,0.354236282541724
30,2013,896436,177.8855510292,503939.749357636,14603301.5617862,1633621.32716427,8396864.28439011,563683.712117763,5602938.76398607,1356922.16179929,735262.032028697,135070.210408709,686431.608683702,407279.299760279,0.371384419493457
30,2014,883803,181.548176264,486814.584529238,14663283.7186819,1643359.52813901,8603796.1195062,602101.623745403,5674734.39559417,1411551.87641659,733168.268126398,131730.449139611,685788.249678876,406539.208730932,0.344878989332706
30,2015,974981,181.8741852284,536074.429021142,15256223.0632097,1682510.09284053,9136872.71346451,641049.217635595,6018476.92067976,1462775.49163682,770465.554586576,132758.605076457,708330.559964346,414780.707750523,0.366477584623246
30,2016,956020,183.7774361808,520205.320015167,15722532.3009272,1753148.49042517,9721961.14944086,654021.900158296,6440021.10693957,1484127.29171603,828132.735633349,147164.295525284,696119.207272741,408044.78791472,0.350512602873623
