year,FIPS_state,cpi_1990,asset_cpiadj,equity_cpiadj,all_loans_cpiadj,ag_loans_cpiadj,real_estate_loans_cpiadj,ci_loans_cpiadj,consumer_loans_cpiadj,credit_card_loans_cpiadj,dollarloans_ci_LT1M_cpiadj,dollarloans_ag_bus_LT500K_cpiadj
2010,55,166.2180911258,107066598.3358,10816910.4235124,70918927.8652642,983188.441164123,50449105.9195637,11850766.0076469,6571997.33897065,2401370.8280052,3832468.45055784,631923.178856409
2010,56,166.2180911258,9342518.46173265,1053169.01305725,5656478.78211095,252756.945005915,3791447.00419229,858054.549087888,666890.301104226,68538.1377220386,449955.660109129,170943.307390768
2011,01,172.0395699358,62866646.7716957,7864468.06527974,38915645.3644352,246555.282509434,28243552.9587639,6962870.24294236,2434954.38503273,362033.372241017,2261479.43302344,138073.664250519
2011,02,172.0395699358,7606439.89227338,945393.164797727,4381273.85730052,37066.6433887335,2790977.59571736,877530.241762815,425847.066870839,60179.1560841234,201714.122178063,9543.36053906988
2011,04,172.0395699358,81685987.8585504,8600445.43292292,41308404.8259716,199167.815095546,26486373.8024831,7620106.73619032,4199116.34338231,780027.453412058,1246712.52625059,48467.4329770188
2011,05,172.0395699358,38060110.5956305,4297293.48621283,22880731.771628,736925.106978887,17186870.5128053,3256203.62564005,1588309.78095949,245947.266885245,1390978.76089598,361029.546304851
2011,06,172.0395699358,855366899.906257,96940090.0045257,458860642.18258,2976481.42328132,293470663.412162,88161923.6032981,44060046.5218775,8544117.12126329,12542607.7883555,384035.469443301
2011,08,172.0395699358,79876636.6979837,8234236.50013768,44004775.44593,784295.432815389,29293480.6811581,7085551.43031007,4736820.11536275,1225955.46069141,1769653.32292258,311926.980839079
2011,09,172.0395699358,89577944.7806945,10874771.3943503,49510255.5657714,59280.198133498,34649488.7717824,9525939.4313322,3341629.53137349,487866.954981836,2328458.23116002,8780.41526150619
2011,10,172.0395699358,351855072.569433,52338040.1817814,233707244.111491,44173.2054167093,48259496.9408842,14506106.9305459,179326835.859387,165198163.98895,8157764.69848356,9381.1278110436
2011,11,172.0395699358,29971004.346772,3468699.00423156,16398602.8339739,42216.3801136199,9444857.5088814,3400297.50192551,2193589.20510695,594223.594377727,467536.82412586,6252.24468470051
2011,12,172.0395699358,358365097.39635,40091683.1460251,204920849.700585,524844.209617835,137305304.756806,36632609.3065309,19148800.7387493,2817953.39644076,6438664.94997164,135483.398667613
2011,13,172.0395699358,140609579.428237,15692306.4776602,87484800.9939827,426399.066733207,60268390.4037484,14801146.6750535,9087253.35203116,1556653.95090652,4083040.61731857,203203.799558654
2011,15,172.0395699358,23425022.5735108,2854859.33907834,11942443.8350276,1876.89378740308,8878106.66134459,1964575.71963932,824193.755579031,173037.516956762,483134.289978869,2160.5494604451
2011,16,172.0395699358,15483223.1326123,1755958.91874943,9412633.68264644,269083.320230883,6199319.83282566,1662652.07027635,915274.182127954,206909.883312794,510832.929022557,117277.447652789
2011,17,172.0395699358,367586578.510169,34710697.3487826,169077191.171326,1890435.08607514,103377565.318042,33025928.6584396,19273215.7635239,3659469.6434004,7971585.07322116,1196515.57201169
2011,18,172.0395699358,83099971.771661,8594654.22211907,46757242.8692808,701400.630911024,29911528.5662757,9689418.83655977,4512789.49224769,523930.240595416,2665291.63389359,415948.12847372
2011,19,172.0395699358,52751602.4414666,5642701.72575996,32546826.0207719,3476671.90097569,20716236.6806526,5473125.89814599,2130858.2196484,329420.932091811,2573916.27581069,2309831.87030976
2011,20,172.0395699358,47312339.8580082,5446024.72201002,25819978.528061,1677539.75407067,17327195.5849186,4407502.34207656,1963095.45087938,416342.36003066,1832010.98650205,1154657.87011995
2011,21,172.0395699358,54970686.7744118,5916936.46139641,33357277.8523471,263257.092902923,24073067.9278183,4927485.71136099,3116570.40869814,403347.493422092,1712069.74886949,208951.078041223
2011,22,172.0395699358,73303368.7247896,8722381.57321688,37685092.6756656,333991.731441366,23570241.4550756,6823420.59676978,5387737.53597196,868544.136789565,2093972.64069793,189084.259265863
2011,23,172.0395699358,24519624.9032851,2818853.86783079,11982631.2515889,69204.6861191952,8569625.79895077,1507912.61768301,680385.851419979,13377.6315351218,598466.255615173,40942.997258383
2011,24,172.0395699358,94868099.9178117,11866014.1938255,57637842.9069469,94921.0238691017,37951889.1457305,10639391.2151165,6387721.14262342,676354.469996559,2267170.76418701,25004.069159224
2011,25,172.0395699358,277861891.252474,32052432.3786833,103370927.195089,62104.6321005701,69241199.1270637,15280145.5483153,8333162.18341117,482904.77560527,3377807.3534907,8247.30656579474
2011,26,172.0395699358,139586338.51038,14227455.9771593,78761413.0556637,237896.20315112,47595079.0792122,19656657.3798402,7587883.13685933,868312.02071075,3416938.20498265,126369.222949709
2011,27,172.0395699358,120712613.06031,12811383.8642639,75784412.1306902,1922907.37388215,47219861.5242539,13538492.0095812,8884270.69548271,2424747.87500385,4362114.09399986,1235266.69621075
2011,28,172.0395699358,33820323.8305625,3701213.9393855,20456592.3595699,334558.272029206,15374676.6296761,2957890.25400793,1263219.57139466,109956.171119084,1282116.46651882,165354.470874391
2011,29,172.0395699358,98577635.3357429,10411643.9780555,54457337.499231,1012469.8628044,37738881.8128286,9583291.21268351,4909859.861753,1212567.97295972,3093987.53905184,750625.748736788
2011,30,172.0395699358,13985909.4261715,1568402.26438329,8309302.93914601,531469.991326904,5722724.99858595,1266965.93341015,726171.444706709,130316.49727218,704122.636674326,391027.23582013
2011,31,172.0395699358,36728231.0349631,4143795.15668922,24093032.5772694,2822546.94829542,12559867.5159599,3626641.56868078,4723106.27074456,3002766.03489594,1794016.61039856,1483859.79279683
2011,32,172.0395699358,453063563.265568,49937954.2734917,186873038.64997,360241.12464126,77463221.8919262,34965433.6672612,36563085.4563281,21426608.3781248,1376890.93971749,17218.044984335
2011,33,172.0395699358,21740348.015582,2966985.70110572,12997763.0727582,5589.07991783735,9026149.08362682,2215698.00492908,1314099.54895918,95574.7980687104,545199.231649104,1443.55412058092
2011,34,172.0395699358,228051443.039844,26108015.6521422,125405519.240902,184877.989284559,93261283.7882586,17472437.0585474,10110746.2337069,1484531.99998444,3209225.0540784,33872.9249506767
2011,35,172.0395699358,21054058.3929773,2488445.66925825,12098574.8866851,184540.364883238,8254038.52448756,2100666.66557393,1177280.52215488,168796.37579893,580896.046276535,73910.8172880629
2011,36,172.0395699358,1172516087.44636,111207654.675105,435146411.412129,683008.055348501,237644262.640379,76900897.4619962,59593678.6833265,20367790.2934769,10641326.5981017,130971.802306056
2011,37,172.0395699358,235394995.0026,27180770.0349184,134248170.017446,420625.672580388,91275661.0135792,24159813.6243324,12055885.4294499,674286.875875943,4586704.9000424,144356.604335565
2011,38,172.0395699358,17114572.7469892,1837199.17532392,12406780.6309024,1226703.06725519,6097552.91187166,3011295.86313404,1831235.78612073,545639.051144468,1412227.69955821,876266.919068876
2011,39,172.0395699358,196135496.429227,20915150.9877743,118650587.907885,490790.928285058,72486102.5527859,23762582.6253921,16365666.3228169,2467251.37975842,4640300.29855174,276387.415561962
2011,40,172.0395699358,54588331.6745296,5622755.89892526,30785735.0259908,996035.12016026,21274662.645738,5994842.18645338,2071537.12470148,113894.926012054,2207202.35461139,633408.391697124
2011,41,172.0395699358,54519338.3885118,6329636.35619843,32383489.8472257,309568.091864569,22448457.019956,5020856.1422775,3174811.34222584,689203.450747155,1214660.15021152,105009.486872904
2011,42,172.0395699358,241890876.831326,29485244.5917214,140204145.271187,354035.208775196,94326748.9929947,27069785.8478588,12373521.8220561,1391740.69788273,5902071.52038255,153278.193521797
2011,44,172.0395699358,35859710.9068024,4540395.20870615,22860553.6290841,4462.35742500889,18387279.0301754,2667556.91880107,1548426.44883147,116342.895870241,383119.314830852,278.566088547036
2011,45,172.0395699358,52129081.5196329,5739470.44445645,31598770.777477,121523.024742537,23325287.0793566,4422602.01304985,2772819.70805979,243566.96713137,1454200.1166639,57633.336658595
2011,46,172.0395699358,138487383.58996,22939068.5704949,103534283.46977,1432186.87150323,25864832.2047451,12377888.0279396,68261339.2410254,63830119.2258255,4221924.56724068,809407.588364384
2011,47,172.0395699358,88472637.3161318,10265788.6670258,56143103.3873201,261961.414006829,39875278.6551733,10466161.391852,3881252.33847417,373883.243133053,3009242.9168652,167441.331155997
2011,48,172.0395699358,484093707.671439,51649688.1819005,245816254.39779,2492143.81627832,151194809.361605,44885036.100369,34851544.9128251,11362352.9548818,10416611.175245,1194778.07073163
2011,49,172.0395699358,285583156.773572,44091196.6093703,139875927.613377,245494.224807784,26889133.5634023,38487139.3607614,69712420.1374559,30586638.5989267,13898057.9709853,137788.14202492
2011,50,172.0395699358,8322032.48041273,1116208.6085686,5332778.50306012,7515.83838874084,3837104.01541372,980339.985078887,334932.333436972,17565.5304854569,334661.910616956,3863.76972845372
2011,51,172.0395699358,195150907.675766,22921939.9938508,120709316.931779,230705.991990765,60925309.4533372,15755968.3377004,42122793.8394173,30521485.6226873,5861512.06950749,76551.7345760599
2011,53,172.0395699358,94467589.6682013,10399380.7068688,52188890.6826479,534438.631305217,34638850.6463855,9294061.83915981,5170606.59193235,903918.408701067,2134487.19578405,177050.924600186
2011,54,172.0395699358,22332385.6199315,2281445.81930676,13944471.2995249,21603.5208762984,10546913.2599069,1821292.77131065,1192700.5755576,49604.3107996152,773473.497639916,15251.7302833309
2011,55,172.0395699358,105144810.551741,11245380.3192231,66321867.9829754,893909.808205097,45483071.1221959,11836786.2696504,6468601.65045564,2660725.49270701,3400429.81412476,539374.396662756
2011,56,172.0395699358,9154081.11959715,1025009.00603234,5110032.99218459,237285.900710943,3358563.05429138,825792.448906821,598566.388584701,58948.9704076196,419250.956420546,152814.250981913
2012,01,174.8848853416,61538855.7466115,7635839.8112454,37969727.3323631,237185.259320814,25678483.1001711,7924790.96339442,2520492.57190546,349318.612396403,2114477.74326635,128838.505336218
2012,02,174.8848853416,7869152.06601591,950742.418244144,4523990.45937725,36427.0086962402,2849202.44560848,958883.675535879,412866.639145954,62721.0135043938,201437.745005604,8930.92179937678
2012,04,174.8848853416,79370126.2421738,8265150.02321309,39589142.7374028,187956.470272678,23886355.8223625,8118329.97117861,4004685.98700944,800444.44918741,1161969.45538471,39313.5242637585
2012,05,174.8848853416,38114302.4228198,4441162.64829869,22463078.1454834,805845.521965863,16642482.8667515,3296721.33856824,1531989.36169119,305782.941705178,1314590.24019021,360858.361095923
2012,06,174.8848853416,856379361.363099,99249038.6294102,463797440.29664,3340802.4693867,282418037.98286,99780960.6649806,47217472.3353433,14518452.393334,12818085.4731081,363285.943842172
2012,08,174.8848853416,78895681.9952683,8293776.55197069,43574181.3043771,805409.982759296,27996348.8509871,7668069.72050711,4578980.82460666,1294608.74256574,1631207.44513671,298015.369348187
2012,09,174.8848853416,85995197.727926,10566772.7457013,48462224.6452744,58540.0380806591,33652772.2540928,9280674.0959553,3373360.50756351,871525.610217779,1708309.40261349,7349.45262683666
2012,10,174.8848853416,339433509.090851,45208525.3150312,217096325.580547,67442.3521658735,41057152.2811077,15172892.4471868,164164887.898404,150479980.532803,7474251.65259176,9974.49801359955
2012,11,174.8848853416,29807908.8119296,3497994.15103675,16498693.8125773,38116.750462405,9002219.74375102,3814807.65429721,2341219.85700782,764226.708150272,463468.115620779,4865.59460770498
2012,12,174.8848853416,360378962.30201,40451964.5841289,204083053.262927,528522.501570119,126879190.115395,43231527.4727399,20299127.3028603,4442312.11477475,5918636.7087154,119323.450066101
2012,13,174.8848853416,138962956.845438,15759994.6594814,86403403.9022637,423247.327174225,56226069.1883935,16515363.4821505,9590559.52458342,1503551.59527035,3704917.34273361,201161.534866196
2012,15,174.8848853416,24322087.6259833,2860866.521356,12318426.2493075,2916.20398757631,9057064.82194278,2136877.88103378,834906.427711391,158922.824838247,465239.316445912,2024.76045490347
2012,16,174.8848853416,15475236.3929745,1771050.98618904,9209400.72585643,282940.546713179,5872528.91311932,1765857.32864411,875454.746046992,208209.103518998,484036.236228263,119252.711155659
2012,17,174.8848853416,354129446.916535,36580419.9495352,174991962.545143,2034878.43651352,102480468.827749,37258407.8865729,20045935.9231147,5322179.10733251,7804109.49897186,1169016.65968118
2012,18,174.8848853416,81492044.7682268,8703903.57880635,46573333.8225309,762745.291476249,28579730.7534398,10229313.0638365,4339853.82534767,523942.8928664,2614111.65272407,446389.273067295
2012,19,174.8848853416,53214842.9321724,5781478.06134322,32286182.1619016,3686606.92563118,20217334.100202,5547909.12175879,2030609.20649599,332002.973230588,2466845.50093535,2294463.05608964
2012,20,174.8848853416,47375360.1158739,5540676.00153197,25203439.5024648,1679752.93669064,16666763.0756475,4434548.05931734,1878245.38732017,408901.719631206,1801338.61736969,1129745.2846557
2012,21,174.8848853416,54673658.0603344,5988568.90958546,32880139.3527686,267456.200719446,23177995.7087033,5101620.16223577,2976364.89546906,407168.579777615,1561446.851685,202833.482891261
2012,22,174.8848853416,73683996.5875325,8935601.05410071,39676872.0171078,344251.648418492,22213732.7934302,7638163.30032503,7584026.31675947,2759344.11762087,2001915.20244261,189798.796139655
2012,23,174.8848853416,24726446.3904543,2784008.37700802,12008552.3957213,77885.9598213734,8665521.7187371,1576684.25330972,635307.775140728,14278.4250597394,547821.006913353,44021.1072141664
2012,24,174.8848853416,95774248.7911497,11924883.7655232,59622813.0972148,92060.4202945485,37073120.9048075,11526902.0546896,7882215.01085097,2027373.06216463,2157841.22362665,21790.9965160985
2012,25,174.8848853416,290963309.564938,33483110.6661602,107952359.783822,94279.8832719635,70781088.4100138,17116616.8321244,8358750.87090041,782033.16518478,3209653.65544026,8629.32332502527
2012,26,174.8848853416,140343334.424725,14600136.4877576,79838606.1558216,247230.038517314,44737248.9977247,21616755.4300474,7309916.04714088,902999.867106896,3332358.56916896,137100.666732633
2012,27,174.8848853416,156572112.462273,16603043.1885622,97422889.6597315,2247175.86480145,58526137.1416286,19088506.7123051,11519612.7862819,3057555.34940046,4782331.63341359,1273775.31973159
2012,28,174.8848853416,32744244.206269,3778742.15162202,19840527.4754226,320914.164087048,14599769.1500598,3216600.46255461,1092565.6025516,96943.1298447655,1266419.90849544,156907.202974272
2012,29,174.8848853416,102888460.932167,11006695.4490462,53194705.1180098,1068228.38923637,35798816.9321116,9887516.618428,4804160.47034834,1195663.51052812,2943988.32106085,753991.151094326
2012,30,174.8848853416,14247368.0928606,1617472.16759668,8248091.6006023,561607.22252184,5565550.10647135,1321493.85891713,709911.037969769,130546.610555605,683337.187923885,403693.250787376
2012,31,174.8848853416,38939782.5091368,4347595.8131867,25450254.6055029,2985688.15067778,13076695.1235804,3779977.00019464,5100113.2137091,3382343.88501934,1666176.84206858,1473675.31317198
2012,32,174.8848853416,95193700.4299614,11349984.5175683,39407390.2544229,89623.896725953,18987426.1159865,4821877.69912598,14222629.4001945,12080863.7239731,639644.602465838,14583.383484063
2012,33,174.8848853416,21477337.551913,2969433.60855882,12995198.1194388,9394.18721591059,8858345.71551277,2273773.11630182,1256212.5660863,97194.0994829769,458272.035368764,2720.81509189243
2012,34,174.8848853416,225993741.284711,26249895.3003812,126725097.330651,201467.700581062,91530162.3356275,18920292.1642125,10669238.679958,2088142.75382146,3154907.21826842,29035.5648448865
2012,35,174.8848853416,19932849.3706804,2267167.88494865,11116618.9196693,174580.367592025,7350649.74512361,2139618.29901863,1032315.61474377,152327.293480788,542392.81569274,65907.5214017935
2012,36,174.8848853416,1160600204.58716,113780093.43181,451589659.277565,692857.676078809,232316513.246832,90944615.18229,63974559.3916067,26896495.7216155,11103233.8833162,127508.256691704
2012,37,174.8848853416,269520482.796484,31212597.1274452,149805585.092574,451042.828751421,95899585.5039596,30013306.5887468,13723916.9655484,819732.716831837,4773608.65258229,127044.974267512
2012,38,174.8848853416,18526131.2948133,1995275.53833648,13431192.7331807,1448507.64730288,6589229.55235382,3221587.8763024,1893855.51401945,571290.100612746,1522440.61580444,1012782.92474641
2012,39,174.8848853416,195312450.352832,20996675.6339967,120530255.254691,514281.46742751,70628104.9148411,26721990.0376498,15448685.1357543,2405053.52727325,4422333.96924264,268660.382901012
2012,40,174.8848853416,55233988.5827182,5731204.28692743,30851215.8553368,1011759.2998157,20900968.3689251,6412779.11979062,1933931.90421757,120271.983634126,2165673.79695334,608057.281890244
2012,41,174.8848853416,55479975.7532524,6354477.46381331,34349356.074813,309449.355614626,24162050.0144794,5340869.52041533,2887693.38932729,656342.227486932,1174181.87390993,101928.420633804
2012,42,174.8848853416,249071973.772001,29515604.3190991,140243157.660308,347648.660137367,89256175.0213031,28846126.6129226,12531788.9442901,1560474.68743892,5471692.78289675,141058.288531901
2012,44,174.8848853416,35171491.7498112,4705062.98413597,20526165.5068141,7790.50932742014,16311568.9741037,2413134.67135502,1351445.56999447,111160.586256493,358272.252724589,232.289056244228
2012,45,174.8848853416,49600432.5286474,5522117.6634927,29701901.6965104,115190.006379746,21345414.0382844,4431982.08679966,2689828.38669206,227711.801659267,1265269.52723684,52546.45162065
2012,46,174.8848853416,515306603.147587,58766826.8242388,233410237.492037,1867416.97948895,90785936.1117168,52247233.1230324,60494736.3994508,45814776.881337,4345607.82943237,780210.015823977
2012,47,174.8848853416,88029576.1247559,10461226.5990216,55294574.815735,277436.93135184,37606917.7479876,10832684.0865671,3955477.53794346,358543.609672314,2744679.28204675,170632.962539973
2012,48,174.8848853416,501526573.142489,53004550.8532444,257389681.249104,2498585.76075626,150341804.202589,51505398.2029412,37341324.3597696,13510123.4642883,10495213.3113575,1133614.10634828
2012,49,174.8848853416,311546359.527745,46747012.7119769,159250326.28262,263994.144384126,25518977.3420906,49924763.4825052,75707555.675425,35054013.9233057,14957509.1562007,139759.857571202
2012,50,174.8848853416,8636870.60804437,1131981.38703501,5609521.07015938,8200.72052928077,4118152.62338893,912113.966787288,341780.794920948,19684.3648013505,205223.756764391,3668.92315605098
2012,51,174.8848853416,205648004.868808,24121853.6574094,127065957.021147,247508.252341599,58510612.561677,16567690.5956778,46231369.2141566,36999389.3506514,5495373.31794066,76375.2832826049
2012,53,174.8848853416,93652507.6780912,10685443.1773272,51869964.5057664,542267.171060001,33086047.7265974,10296381.0645344,4787861.97304827,849730.397339079,2105799.71287246,180789.455464224
2012,54,174.8848853416,22232047.1645237,2278393.61339756,13748910.9489438,20379.1892666288,10336954.4397595,1819207.63966037,1109337.7444737,46278.1044739057,748939.13384114,13377.7023956229
2012,55,174.8848853416,105513242.020564,12164650.2134628,64287721.9162799,1953272.13237949,42298439.6502056,11407673.6549189,6089391.46566243,1660228.79729692,3151793.01302931,1610095.31051658
2012,56,174.8848853416,9312857.56969704,1047604.96729876,5101723.43393912,233015.427137173,3347682.76692575,848521.597534385,570914.088095707,57322.224070907,410995.40011085,137954.908663168
2013,01,177.8855510292,61015689.9265426,7611703.9203476,38339600.6595331,244232.328131888,24527202.6031354,8853475.558237,2647718.44947797,374624.208297558,2078244.39304422,131706.58206034
2013,02,177.8855510292,7740461.70324764,931602.008293855,4349250.21181628,36752.9395090522,2712531.92618917,917645.617507526,399230.488163391,66335.7363393745,196975.894670399,11623.2664352709
2013,04,177.8855510292,81430340.1875593,8567346.5559816,40708618.4737159,179417.13944275,23543691.9289402,8392895.19916952,4171432.98826934,793968.82354078,1200531.20615192,35841.188629595
2013,05,177.8855510292,37132446.3535517,4332812.31935468,22090151.4332466,711087.258001398,16211618.7770708,3366485.88955328,1445475.40237048,283776.910817144,1295556.56958395,311752.789646524
2013,06,177.8855510292,863332196.809687,98570981.3185776,474490882.01214,3428377.85945272,277531726.647193,104162923.313715,46726020.2780217,13057008.7052849,12954124.2565957,352552.289862767
2013,08,177.8855510292,82222861.2673475,8609056.89153876,45171128.6000765,815983.70616381,28468857.6230952,7993920.15455687,4852814.67598715,1389951.36401231,1705941.18372294,280500.660056437
2013,09,177.8855510292,86465952.9635808,10198902.2792692,50232757.8466107,53559.5795451166,33673287.1672924,9835242.94163609,3432483.81342716,778722.689281079,1931033.84762897,7569.96016299008
2013,10,177.8855510292,357085887.883096,49966051.3597766,229545068.170447,75096.4382268519,36767844.3872275,18570170.9698331,173084537.0634,152649670.646377,7936765.00001929,10472.3283647509
2013,11,177.8855510292,31136172.5245709,3607455.6492221,17763490.8514899,36053.6021424141,9301784.81401367,4211535.80987,2388910.26313248,771789.563606406,475660.100685354,4682.90501966169
2013,12,177.8855510292,362265855.882239,40884238.1059608,209512820.582917,472550.881995911,123567032.371102,45175420.5791725,20800614.9505195,4317412.26170026,5667096.8447319,107573.319471053
2013,13,177.8855510292,135744365.770562,15736265.9098983,84906698.8802635,408296.145938296,53822082.8998648,16805417.858022,8652386.1819725,698507.17626153,3364027.88113749,194747.929434394
2013,15,177.8855510292,24469834.6556075,2895752.86012274,12948504.5071206,3071.07573852541,9254928.14414837,2413434.24503172,961655.661772162,153098.437969982,468791.665705926,2216.03158727204
2013,16,177.8855510292,15481045.0457214,1757744.87970969,9246849.83178663,287057.895120458,5705619.88908414,1840171.29050819,906398.978033434,220124.923937482,495246.798214874,135853.362154806
2013,17,177.8855510292,358343070.669466,37002432.1139463,176962339.614165,2059612.75821769,98050824.6453164,39819036.4320219,20733721.5227236,5135788.10626685,7868310.17673885,1096185.95421256
2013,18,177.8855510292,82078333.491255,8731508.79709182,46931723.2269972,735942.078999594,28022905.4795113,10661432.1724662,4365370.69782951,523710.414772414,2556246.38152044,413650.702415543
2013,19,177.8855510292,52207731.3668394,5548321.92302057,32246233.8819997,3804130.02377914,20042287.1242499,5532046.48371489,1955303.91158138,329095.173138496,2467415.30354681,2243251.536249
2013,20,177.8855510292,47273138.4080847,5406086.222102,26154768.5515819,1711578.14427658,17070089.8301711,4652091.45261109,1917746.25274501,425215.013078148,1814945.52409127,1131620.57367135
2013,21,177.8855510292,52524902.2087034,5698844.88376822,32098079.348929,257105.856412641,22284815.443057,5205397.93627925,2842053.08072501,406723.845339911,1502913.2748024,194162.785355949
2013,22,177.8855510292,72539357.8335008,8104253.79216064,38455597.4824157,341217.602359153,22776657.5056076,7572499.14331712,5665885.99432676,1640107.26476386,1935376.62427903,176185.642947331
2013,23,177.8855510292,26279938.1616544,2650259.0397781,14431429.1432982,80951.5107267096,8716324.58677496,1591992.40311548,3570917.63191425,3014919.65373102,596308.384422964,44271.7703106579
2013,24,177.8855510292,91181200.8063466,11074297.0653756,57978340.8908331,81499.4556745002,35895254.323967,11443010.7906221,6398304.40010941,1275937.91883018,2045927.36318969,20546.5364390291
2013,25,177.8855510292,302914919.877109,32236329.8775669,112962029.79285,64501.0838922825,70213632.9701909,18154747.393945,8338828.32705545,714174.755395289,3392758.32160663,8260.58534067436
2013,26,177.8855510292,137884321.032869,14342382.8034763,77820808.6767379,241024.401974041,41576653.9558191,21983633.8327822,7152791.76439097,889086.463737688,3267982.16765902,124170.886984237
2013,27,177.8855510292,161476632.120561,17556651.2326971,100972506.630601,2196922.2788651,58608849.3419151,20312561.6978539,12497434.0266023,3219621.19872317,5215421.35029101,1213048.05980187
2013,28,177.8855510292,32595426.6808346,3628449.62576943,19572523.5424762,296701.75216765,14076213.8895745,3441934.93281354,1066190.88777765,90556.8277290861,1264312.97311726,141352.809289151
2013,29,177.8855510292,105743630.552718,10995032.6799833,55388607.8492967,1116085.33687616,35851539.2150842,11091912.4479665,5005687.35922856,1212416.8169091,3079261.36785468,779090.155554153
2013,30,177.8855510292,14603301.5617862,1633621.32716427,8396864.28439011,563683.712117763,5602938.76398607,1356922.16179929,735262.032028697,135070.210408709,686431.608683702,407279.299760279
2013,31,177.8855510292,40491927.9639202,4466491.1279302,27053232.8384798,3094281.00421085,13643640.3661695,4070127.96511046,5588508.80528604,3755947.63865332,1754089.69478269,1483351.15011359
2013,32,177.8855510292,106180672.15169,12011696.163581,42190237.9094961,83558.5282359107,19604660.2299994,5302451.41156842,15114927.1868175,12710165.9762393,664996.883442637,14634.8906075817
2013,33,177.8855510292,20627084.2068187,2671287.60398722,13069414.466152,7123.9953606971,8612761.63019533,2380717.94322907,1284796.44405895,98465.6246347335,483834.48455971,1930.34084547647
2013,34,177.8855510292,223217200.173746,25764766.2948611,127745548.201776,173860.617817366,89623281.7922547,19491597.169157,10809238.5351484,2038001.27686946,3085689.73825808,27147.9294084732
2013,35,177.8855510292,20120938.1351774,2274655.58951215,11136490.859082,174817.952002152,7087014.1552548,2195879.54943772,1066594.83690986,154420.852046452,545785.328398628,67703.2856428148
2013,36,177.8855510292,1184679635.30277,113241044.006999,456030232.029969,720738.183281883,231406895.896071,93181465.2279215,58066292.8871834,22751704.4056879,10763120.1605306,134943.269103811
2013,37,177.8855510292,263637775.638826,30701946.0706646,153689700.992767,399831.58286952,92319750.0916797,30971110.8467704,14623323.9888305,1188004.41908361,4866224.0221628,113535.272389979
2013,38,177.8855510292,15680730.1324843,1562856.24730379,10544427.9885792,1410486.70133944,5936272.18598072,1819646.77551639,965925.481871388,100294.652246886,911581.976519576,914941.416048843
2013,39,177.8855510292,198636513.835865,21454734.5395677,124415091.837294,501916.215720775,69681618.7721584,29396420.3185058,16250953.5740943,2637444.28453658,4541681.51115366,266451.095782985
2013,40,177.8855510292,55523244.6331415,5663133.90754647,31094492.5596043,1012888.58119514,20628956.5805546,6621299.96048608,1884865.14749101,109246.245971026,2164450.22660784,622318.705624153
2013,41,177.8855510292,47003806.6261813,5503300.90331478,27530382.7999876,309832.083575882,16577350.3562875,5607711.67914929,2908743.7076521,679001.748931571,1202981.50051086,99848.7585532499
2013,42,177.8855510292,239769100.308691,28368460.0317255,143025606.962704,326969.896932327,88976999.5102327,30264454.4320165,12809351.1457193,1649789.16497941,5510218.24599805,144564.330155002
2013,44,177.8855510292,21877435.6432014,3045670.93956548,14377625.8318063,4747.36116189271,8890720.67242727,2906272.2709542,1651478.90865543,137507.072271708,378316.814463857,442.371873209943
2013,45,177.8855510292,49107537.9194423,5503732.63231449,29592186.6261369,109478.362937903,20487869.7029994,4533428.07430616,2874414.45829775,279866.447042353,1240574.73620088,45489.6655265972
2013,46,177.8855510292,532234268.718026,58769984.5939433,246101857.101672,1863205.37705748,92252762.0786822,56030829.7678898,60329001.4973817,45559607.6377597,4620849.26144645,758976.822611201
2013,47,177.8855510292,84958820.9735326,10119160.7709785,54406347.5645822,269513.720575812,35702523.1644294,11251273.7007704,3889581.23977156,363008.17254221,2664923.21846245,167034.947937913
2013,48,177.8855510292,529592320.570506,54600879.9788797,265111588.688435,2551509.84944952,146991878.292274,54196180.3499342,38130232.1554442,13259600.7371742,10764042.810663,1113311.01292449
2013,49,177.8855510292,328361548.182661,47757526.8012862,168235366.48789,271250.523523826,26651919.7899441,53710091.4575193,78463931.6369641,37692645.7422046,16026300.3168487,142694.714708744
2013,50,177.8855510292,8521284.79431929,1033472.33120798,5643388.10432649,7417.31677905838,4089290.23845242,935378.253891764,341906.189861692,23614.1885252586,251373.944992618,3327.61509983505
2013,51,177.8855510292,194118328.883872,22455554.9868085,119090881.019351,222742.105960248,54834093.4757343,15802966.1972067,41332708.8546202,33644982.3155315,5248293.98824885,74422.5274055709
2013,53,177.8855510292,94112696.9695583,10738880.9745464,53779088.5816136,550244.552130808,33303651.018102,10874862.9940916,4917767.88747044,913302.829544855,2149884.80611934,179780.54617475
2013,54,177.8855510292,22063224.5677816,2294105.9477717,13891171.0262699,19350.0529502642,10300929.6138058,1919424.15547931,1145102.86948351,77608.0753543171,755124.761774138,12903.7082278831
2013,55,177.8855510292,99459105.3630665,11661773.0522382,61176738.780455,1937425.66934105,38953086.0847344,11625417.5556624,5702933.10629865,1504760.2783182,3057333.02978074,1477779.25874893
2013,56,177.8855510292,9478563.84605318,1052447.70767781,5178628.01373114,211011.79132781,3403670.29422876,858589.104436743,584589.934638579,59654.5646759392,415688.663581943,124909.753865684
